id,grad_yr,type,type2,parent,degree,major,spouse_type,spouse_type2,FSA,median_income,title,affinity,latest_date,pldg_blc,cons_giving,fy16,fy15,fy14,ttl_giving
582290,2013,I     ,A     , ,BSE   ,Product Dsgn & Mfg Engineering,      ,      ,M5T,40061,Engineer                                          ,0, ,0,0,0,0,0,25
582172,2006,I     ,A     , ,BA    ,Philosophy,      ,      ,M6P,68781,Database Specialist                               ,12, ,0,0,0,0,0,0
583414,2010,S     ,A     , ,BS    ,Liberal Studies,      ,      ,M5J,92668,Records Assistant                                 ,3, ,0,0,0,0,0,0
584913,2011,I     ,I     , ,      , ,      ,      ,M2N,68333,Owner                                             ,0, ,0,0,0,0,0,0
585129,2009,I     ,A     , ,BS    ,Communications,      ,      ,M6P,68781,Lead Admissions Counselor                         ,3,4/11/2014,0,0,0,0,50,60
586280,2007,I     ,A     , ,BBA   ,Marketing,      ,      ,M5J,92668,E-Commerce Shipping Analyst                       ,2, ,0,0,0,0,0,0
586361,2007,I     ,A     , ,BS    ,Integrated Science,      ,      ,M6A,52149, Sixth Grade Teacher & 5th/6th Grade Science Teach,1, ,0,0,0,0,0,0
586377,2012,I     ,A     , ,BBA   ,Business Economics,      ,      ,M4C,60310,Mortgage Underwriter                              ,1, ,0,0,0,0,0,0
586582,2005,I     ,A     , ,BS    ,GRO Social Studies,      ,      ,M6L,51191,                                                  ,1, ,0,0,0,0,0,0
586724,2007,I     ,A     , ,BS    ,Psychology,      ,      ,M5J,92668,Assistant Manager                                 ,1, ,0,0,0,0,0,0
586699,2008,I     ,A     , ,BS    ,Integrated Science,      ,      ,M6P,68781,                                                  ,1, ,0,0,0,0,0,0
586799,2006,I     ,A     , ,MED   ,General Education,      ,      ,M5V,79018,Dean of Students                                  ,0, ,0,0,0,0,0,0
586780,2008,I     ,A     , ,BBA   ,Accounting,      ,      ,M2P,132447,Tax Supervisor                                    ,1, ,0,0,0,0,0,0
587213,2010,I     ,A     , ,BS    ,Computer Science,      ,      ,M1H,58876,Software Designer                                 ,9, ,0,0,0,0,0,40
587461,2010,I     ,A     , ,BS    ,Public Administration,      ,      ,M5S,80977,Consultant                                        ,4, ,0,0,0,0,0,0
587513,2010,I     ,A     , ,BS    ,Photography,      ,      ,M5R,96285,Advertising Production Coordinator                ,1, ,0,0,0,0,0,0
587772,2009,I     ,A     , ,BSN   ,Nursing,      ,      ,M3J,49625,                                                  ,2, ,0,0,0,0,0,0
592401,2008,I     ,A     , ,BBA   ,Management,I     ,A     ,M5V,79018,Transportation Management                         ,1, ,0,0,0,0,0,0
594408,2006,I     ,A     , ,BBA   ,Accounting,      ,      ,M5S,80977,"CPA, Tax Staff                                    ",2, ,0,0,0,0,0,0
594365,2010,I     ,A     , ,BBA   ,Marketing,      ,      ,M6N,57378,Software Project Engineer                         ,5, ,0,0,0,0,0,0
594655,2009,I     ,A     , ,BSW   ,Social Work,      ,      ,M1P,54560,                                                  ,3, ,0,0,0,0,0,0
594665,2006,I     ,A     , ,MSA   ,Accounting,I     ,A     ,M4E,99523,External Auditor                                  ,1, ,0,0,0,0,0,0
594664,2006,I     ,A     , ,BS    ,GRO Social Studies,      ,      ,M5J,92668,                                                  ,2, ,0,0,0,0,0,0
594809,2011,I     ,A     , ,BS    ,Psychology,      ,      ,M5V,79018,                                                  ,2, ,0,0,0,0,0,0
597337,2006,I     ,A     , ,MBA   ,Business General,      ,      ,M2N,68333,Aftermarket Business Manager                      ,2, ,0,0,0,0,0,0
597406,2006,I     ,A     , ,BS    ,Criminal Justice,I     ,A     ,M5S,80977,Inventory Control Analyst                         ,1, ,0,0,0,0,0,0
597782,2010,I     ,A     , ,BS    ,Hospitality Tourism Mgt,      ,      ,M5J,92668,Retention Specialist                              ,2, ,0,0,0,0,0,0
598078,2009,I     ,A     , ,BBA   ,Marketing,      ,      ,M5E,94414,                                                  ,4, ,0,0,0,0,0,0
598074,2006,I     ,A     , ,MED   ,General Education,I     ,A     ,M4P,76675,Teacher                                           ,1,12/13/2006,0,0,0,0,0,725
598385,2010,I     ,A     , ,BBA   ,Management,      ,      ,M6M,49028,Digital Director                                  ,5, ,0,0,0,0,0,0
598397,2006,I     ,I     , ,      , ,      ,      ,M5S,80977,Sales Account Manager                             ,0, ,0,0,0,0,0,0
599118,2006,I     ,A     , ,BS    ,Criminal Justice,      ,      ,M5B,63763,Security                                          ,5,5/28/2008,0,0,0,0,0,50
600176,2006,I     ,A     , ,BS    ,Psychology,      ,      ,M6P,68781,                                                  ,1, ,0,0,0,0,0,0
600444,2006,I     ,A     , ,BS    ,Health Science,      ,      ,M5J,92668,RN                                                ,1, ,0,0,0,0,0,0
600564,2008,I     ,A     , ,BA    ,Information Systems,      ,      ,M1P,54560,Application Developer                             ,2, ,0,0,0,0,0,0
600529,2006,I     ,A     , ,BBA   ,Finance,      ,      ,M1H,58876,"Pricing Modeler, Supply Management                ",3, ,0,0,0,0,0,0
600715,2007,I     ,A     ,Parent,BS    ,Health Science,      ,      ,M6H,57309,Chiropracter                                      ,1, ,0,0,0,0,0,0
600773,2007,I     ,A     , ,BS    ,Advertising & Public Relations,      ,      ,M5R,96285,Bridal Consultant                                 ,5, ,0,0,0,0,0,0
600776,2013,I     ,A     , ,BS    ,Health Science,      ,      ,M5J,92668,Administrative Assistant                          ,2, ,0,0,0,0,0,0
600836,2013,I     ,A     , ,BS    ,Political Science,      ,      ,M1P,54560,Insurance Representative                          ,1, ,0,0,0,0,0,0
602706,2011,S     ,A     , ,BBA   ,Management,      ,      ,M6P,68781,Admissions Communication Clerk                    ,1, ,0,0,0,0,0,0
602659,2010,I     ,A     , ,BS    ,Health Communication,      ,      ,M3K,60887,Independent Management Consulting Pro.            ,1, ,0,0,0,0,0,0
603203,2009,I     ,A     , ,BS    ,Therapeutic Recreation,I     ,A     ,M6P,68781,                                                  ,2, ,0,0,0,0,0,0
603079,2008,I     ,A     , ,BS    ,Criminal Justice,I     ,A     ,M5T,40061,Deputy Officer                                    ,0, ,0,0,0,0,0,0
603338,2007,I     ,A     , ,BS    ,Occup Safety/Health Management,      ,      ,M3C,53636,Safety Engineer                                   ,2, ,0,0,0,0,0,0
603438,2011,I     ,A     , ,BA    ,Dance,      ,      ,M5S,80977,Strategy Consultant                               ,2, ,0,0,0,0,0,0
603387,2011,I     ,A     , ,BBA   ,Accounting,      ,      ,M5T,40061,                                                  ,1, ,0,0,0,0,0,0
605465,2007,I     ,P     ,Parent,      , ,I     ,I     ,M6P,68781,Owner                                             ,0, ,0,0,0,0,0,0
606188,2010,I     ,P     ,Parent,      , ,      ,      ,M5N,124397,                                                  ,0, ,0,0,0,0,0,0
607658,2007,I     ,P     ,Parent,      , ,      ,      ,M6P,68781,Sales                                             ,0, ,0,0,0,0,0,0
608661,2010,I     ,A     , ,BS    ,Criminal Justice,      ,      ,M4V,120678,Academic Assistant                                ,2, ,0,0,0,0,0,0
608652,2011,I     ,A     , ,BS    ,Exercise Science,      ,      ,M3K,60887,Physical Therapist                                ,1, ,0,0,0,0,0,0
608587,2008,I     ,A     , ,DPT   ,Physical Therapy,      ,      ,M5S,80977,Physical Therapist/Site Leader                    ,1, ,0,0,0,0,0,0
608629,2013,I     ,A     , ,BBA   ,Finance,      ,      ,M1H,58876,Financial Sales Consultant                        ,1, ,0,0,0,0,0,0
608746,2009,I     ,A     , ,BA    ,English Language and Lit,      ,      ,M6H,57309,                                                  ,1,11/21/2008,0,0,0,0,0,10
611234,2012,I     ,A     , ,BBA   ,Management,      ,      ,M6B,63133,Recruiter                                         ,2, ,0,0,0,0,0,0
611288,2010,I     ,A     , ,BS    ,Advertising & Public Relations,      ,      ,M1P,54560,Customer Service Advocate                         ,3, ,0,0,0,0,0,0
611516,2010,I     ,A     , ,BBA   ,Finance,      ,      ,M1N,75900,Assistant Property Manager                        ,2, ,0,0,0,0,0,0
611761,2008,I     ,A     , ,BBA   ,Marketing,      ,      ,M5R,96285,Audit Senior                                      ,4, ,0,0,0,0,0,0
611624,2011,S     ,A     , ,BS    ,Athletic Training,      ,      ,M5J,92668,Asst Athletic Trainer                             ,5, ,0,0,0,0,0,0
611849,2008,I     ,A     , ,BBA   ,Marketing,I     ,A     ,M2N,68333,Marketing Intern                                  ,7, ,0,0,0,0,0,0
612679,2008,I     ,A     , ,BS    ,Hospitality Tourism Mgt,      ,      ,M5S,80977,Guest Service Representative                      ,2, ,0,0,0,0,0,0
615082,2012,I     ,A     , ,BA    ,Writing,      ,      ,M2N,68333,Retail,3, ,0,0,0,0,0,0
615233,2010,I     ,A     , ,BS    ,Hospitality Tourism Mgt,I     ,A     ,M4M,59723,Information/Publications Coordinator              ,2, ,0,0,0,0,0,0
615336,2011,I     ,A     , ,BBA   ,Finance,      ,      ,M6L,51191,Financial Services Professional                   ,1, ,0,0,0,0,0,0
615510,2012,I     ,A     , ,BS    ,GRO Social Studies,      ,      ,M6P,68781,Teacher                                           ,1, ,0,0,0,0,0,0
615689,2010,I     ,A     , ,BBA   ,Finance,I     ,A     ,M4P,76675,Sales                                             ,1, ,0,0,0,0,0,0
615728,2012,I     ,A     , ,BS    ,Hospitality Tourism Mgt,      ,      ,M5T,40061,HR Manager - Corporate Retail Operations          ,3, ,0,0,0,0,0,0
616438,2012,I     ,A     , ,BBA   ,Management,I     ,A     ,M5J,92668,Licensed Consultant                               ,2, ,0,0,0,0,0,50
616312,2010,I     ,A     , ,BS    ,GRO Social Studies,      ,      ,M4B,63005,Administrative Assistant                          ,1, ,0,0,0,0,0,0
619015,2010,I     ,A     , ,BS    ,Advertising & Public Relations,      ,      ,M6J,63464,Advertising Specialist                            ,1, ,0,0,0,0,0,0
619120,2010,I     ,A     , ,BSE   ,Engineering,      ,      ,M5S,80977,Engineer                                      ,1, ,0,0,0,0,0,0
619238,2010,I     ,A     , ,MBA   ,Business General,      ,      ,M5J,92668,Financial Advisor                                 ,0, ,0,0,0,0,0,0
621146,2012,I     ,A     ,Parent,EDS   ,Leadership,      ,      ,M1L,48164,Administator                                      ,1, ,0,0,0,0,0,0
621385,2012,I     ,P     ,Parent,      , ,      ,      ,M6P,68781,                                                  ,0, ,0,0,0,0,0,0
624881,2011,I     ,A     , ,BBA   ,Marketing,      ,      ,M6N,57378,Account Executive                                 ,6,3/29/2011,0,0,0,0,0,30
625977,2009,I     ,A     , ,BFA   ,Art,      ,      ,M5R,96285,                                                  ,3, ,0,0,0,0,0,0
625819,2012,I     ,A     , ,BS    ,Biomedical Sciences,      ,      ,M5G,51478,                                                  ,2,6/30/2012,0,0,0,0,0,50
625952,2009,I     ,A     , ,BSW   ,Social Work,      ,      ,M3B,111062,Youth Program Coordinator                         ,1, ,0,0,0,0,0,0
627621,2010,I     ,A     , ,BBA   ,Accounting,      ,      ,M5J,92668,Staff Accountant                                  ,2, ,0,0,0,0,0,0
627770,2011,I     ,A     , ,BS    ,Hospitality Tourism Mgt,      ,      ,M5S,80977,Server           ,2, ,0,0,0,0,0,0
627812,2012,I     ,A     , ,BA    ,English Language and Literature,      ,      ,M3B,111062,Analyst                                      ,2, ,0,0,0,0,0,0
627705,2010,I     ,A     , ,BS    ,Mathematics,I     ,A     ,M5B,63763,                                                  ,0,4/18/2011,0,0,0,0,0,25
628408,2010,I     ,P     ,Parent,      , ,I     ,I     ,M5R,96285,Partner                                           ,0, ,0,0,0,0,0,0
630906,2013,I     ,A     , ,BS    ,Advertising & Public Relations,      ,      ,M5T,40061,Communications and Event Services                 ,6, ,0,0,0,0,0,0
631049,2011,I     ,A     , ,BS    ,Advertising & Public Relations,      ,      ,M6H,57309,Sales Representative                              ,3, ,0,0,0,0,0,0
630983,2011,I     ,A     , ,BME   ,Music,      ,      ,M3H,68796,                                                  ,2, ,0,0,0,0,0,0
631111,2011,I     ,A     , ,BBA   ,Marketing,      ,      ,M4N,156174,Marketing Assistant                               ,3, ,0,0,0,0,0,0
631818,2011,I     ,A     , ,BS    ,Communications,      ,      ,M4T,150692,Student                                           ,2,9/9/2012,0,0,0,0,0,50
632286,2012,I     ,A     , ,BBA   ,Marketing,      ,      ,M6N,57378,                                                  ,5,7/23/2013,200,0,200,200,800,800
638078,2009,I     ,A     ,Parent,BBA   ,Marketing,      ,      ,M2L,116538,Marketing Development Rep                         ,1, ,0,0,0,0,0,0
638165,2009,I     ,A     , ,BBA   ,Finance,      ,      ,M5S,80977,Business Systems Analyst - SAP Retail             ,2, ,0,0,0,0,0,0
642764,2013,I     ,A     , ,BS    ,Psychology,      ,      ,M6M,49028,Teacher                                           ,2,12/3/2014,0,0,0,5,0,30
643099,2012,I     ,A     , ,BBA   ,Accounting,      ,      ,M1B,65192,Staff Accountant                                  ,1, ,0,0,0,0,0,0
643122,2012,I     ,A     , ,BSE   ,Engineering,      ,      ,M6P,68781,Electrical Engineer                               ,1, ,0,0,0,0,0,0
643392,2013,I     ,A     , ,BS    ,Diagnostic Medical Sonography,      ,      ,M6R,78744,Ultrasonographer                                  ,1,4/11/2011,0,0,0,0,0,5
643431,2010,I     ,A     , ,BS    ,Advertising & Public Relations,      ,      ,M1N,75900,Direct Sales Account Executive                    ,1, ,0,0,0,0,0,0
643606,2013,I     ,A     , ,BS    ,Exercise Science,      ,      ,M6L,51191,Physical Therapist                                ,4, ,0,0,0,0,0,0
643826,2012,I     ,A     , ,BS    ,Biology,      ,      ,M6P,68781,"Environmental, Health & Safety Analyst            ",1, ,0,0,0,0,0,0
644237,2013,I     ,A     , ,BS    ,Natural Resource Management,      ,      ,M6P,68781,Project Lead,4, ,0,0,0,0,0,0
644600,2013,I     ,A     , ,BS    ,Physical Education,      ,      ,M1B,65192,Physical Education                                ,3, ,0,0,0,0,0,0
644762,2014,I     ,A     , ,BA    ,Spanish,      ,      ,M5S,80977,                                                  ,4, ,0,0,0,0,0,0
645003,,I     ,A     , ,BA    ,Spanish,      ,      ,M1H,58876,Product Specialist                                ,3, ,0,0,0,0,0,0
645126,,I     ,A     , ,BS    ,Earth Science,      ,      ,M5B,63763,Middle School Math Teacher                        ,2, ,0,0,0,0,0,10
649356,,I     ,A     , ,BS    ,Health Professions,      ,      ,M6N,57378,                                                  ,0,4/20/2011,0,0,0,0,0,10
650505,,I     ,A     , ,BBA   ,Business General,      ,      ,M1H,58876,HR Staffing                                       ,6, ,0,0,0,0,0,0
650691,,I     ,A     , ,BBA   ,Accounting,      ,      ,M6L,51191,Accounting Specialist                             ,2, ,0,0,0,0,0,0
651172,,I     ,A     , ,BS    ,Criminal Justice,      ,      ,M4L,74448,                                                  ,3, ,0,0,0,0,0,0
659403,,I     ,A     , ,BBA   ,Accounting,      ,      ,M6H,57309,Managing Member                                   ,3, ,0,0,0,0,0,0
669642,,I     ,A     , ,BS    ,Diagnostic Medical Sonography,      ,      ,M5S,80977,Ultrasound Technician                             ,1, ,0,0,0,0,0,0
670399,,I     ,A     , ,BA    ,Art,      ,      ,M4T,150692,                                                  ,1, ,0,0,0,0,0,0
671098,,I     ,A     , ,BBA   ,Management,      ,      ,M5V,79018,                                                  ,5,6/30/2012,0,0,0,0,0,10
672174,,I     ,A     , ,BA    ,Hospitality Tourism Mgt,      ,      ,M3J,49625,Secretary                                         ,1, ,0,0,0,0,0,0
672102,,I     ,A     , ,BS    ,Economics,      ,      ,M6A,52149,Information Analyst                               ,2, ,0,0,0,0,0,0
672176,,I     ,A     , ,BS    ,Health Professions,      ,      ,M5J,92668,Medical Technologist                              ,3, ,0,0,0,0,0,0
672775,,I     ,A     , ,BS    ,Biomedical Sciences,      ,      ,M6P,68781,                                                  ,3, ,0,0,0,0,0,0
672759,,I     ,A     , ,BS    ,Hospitality Tourism Mgt,      ,      ,M6J,63464,Intern                                            ,3, ,0,0,0,0,0,0
672848,,I     ,A     , ,BS    ,Physical Education,      ,      ,M5J,92668,                                                  ,2,6/30/2012,0,0,0,0,0,20
673518,,I     ,A     , ,BS    ,Communication Studies,      ,      ,M5R,96285,Mortgage Banker                                   ,2, ,0,0,0,5,0,5
675217,,I     ,A     , ,MED   ,Higher Education,      ,      ,M4S,95168,Hall Director                                     ,3,6/30/2012,0,0,0,0,0,70
675438,,I     ,A     , ,BA    ,Liberal Studies,      ,      ,M5T,40061,                                                  ,10,10/26/2015,0,0,25,25,0,52
676785,,I     ,A     , ,BBA   ,Finance,      ,      ,M6E,60096,Secondary Marketing Research                      ,6, ,0,0,0,0,0,0
676975,,I     ,A     , ,BS    ,Health Professions,      ,      ,M6J,63464,Certified Nurse Aide                              ,4, ,0,0,0,0,0,0
677156,,I     ,A     , ,BS    ,Economics,      ,      ,M6H,57309,Business Analysist                                ,3, ,0,0,0,0,0,0
679014,,I     ,P     ,Parent,      , ,      ,      ,M6E,60096,                                                  ,0, ,0,0,0,0,0,0
679319,,I     ,P     ,Parent,      , ,      ,      ,M4T,150692,Sr. Project Manager                               ,0, ,0,0,0,0,0,0
680223,,I     ,P     ,Parent,      , ,      ,      ,M4T,150692,COO   ,0, ,0,0,0,0,0,0
681219,,I     ,P     ,Parent,      , ,      ,      ,M4L,74448,                                                  ,0, ,0,0,0,0,0,0
685065,,I     ,P     ,Parent,      , ,      ,      ,M6L,51191,Legal Assistant                                   ,0, ,0,0,0,0,0,0
685024,,I     ,P     ,Parent,      , ,      ,      ,M5S,80977,                                                  ,0, ,0,0,0,0,0,0
685761,,I     ,P     ,Parent,      , ,      ,      ,M4B,63005,Technician                                        ,0, ,0,0,0,0,0,0
685727,,I     ,P     ,Parent,      , ,      ,      ,M5N,124397,                                                  ,0, ,0,0,0,0,0,0
685677,,I     ,P     ,Parent,      , ,      ,      ,M5J,92668,                                                  ,0, ,0,0,0,0,0,0
685780,,I     ,P     ,Parent,      , ,      ,      ,M6H,57309,Autobody Technician                               ,0, ,0,0,0,0,0,0
685775,,I     ,P     ,Parent,      , ,      ,      ,M6M,49028,Professor                                         ,0, ,0,0,0,0,0,0
688156,,I     ,P     ,Parent,      , ,      ,      ,M5M,135475,Architect                                         ,0, ,0,0,0,0,0,0
688798,,I     ,P     ,Parent,      , ,      ,      ,M5M,135475,                                                  ,0, ,0,0,0,0,0,0
688572,,I     ,P     ,Parent,      , ,      ,      ,M3N,45065,Mechanic                                          ,0, ,0,0,0,0,0,0
688640,,I     ,P     ,Parent,      , ,      ,      ,M5G,51478,Work Planner                                      ,0, ,0,0,0,0,0,0
688927,,I     ,P     ,Parent,      , ,      ,      ,M6R,78744,Manager                                           ,0, ,0,0,0,0,0,0
691058,,I     ,P     ,Parent,      , ,      ,      ,M3N,45065,                                                  ,0, ,0,0,0,0,0,0
698583,,I     ,I     , ,      , ,      ,      ,M5M,135475,                                                  ,0, ,0,0,0,0,0,0
703775,,I     ,P     ,Parent,      , ,      ,      ,M2P,132447,Director of Professional Services                 ,0, ,0,0,0,0,0,0
728785,,I     ,P     ,Parent,      , ,      ,      ,M1B,65192,Interventional Radiologic Technologist            ,0, ,0,0,0,0,0,0
732070,,I     ,P     ,Parent,      , ,      ,      ,M4T,150692,Owner                                             ,0, ,0,0,0,0,0,0
733983,,I     ,P     ,Parent,      , ,      ,      ,M5B,63763,Regional Security Lead                            ,0, ,0,0,0,0,0,0
733948,,I     ,P     ,Parent,      , ,I     ,P     ,M5R,96285,Innovation Architect                              ,0, ,0,0,0,0,0,0
734558,,I     ,P     ,Parent,      , ,      ,      ,M4T,150692,Director of Finance                               ,0, ,0,0,0,0,0,0
735585,,I     ,P     ,Parent,      , ,      ,      ,M4T,150692,VP Technology                                     ,0, ,0,0,0,0,0,0
736054,,I     ,P     ,Parent,      , ,      ,      ,M4T,150692,Owner                                             ,0, ,0,0,0,0,0,0
